31.6451	7.9364	
32.2918	10.0586	
32.3217	5.13562	
35.4615	5.02729	
37.297	6.73404	
37.8113	5.92917	
38.257	6.70306	
37.1689	5.23317	
36.9439	7.68373	
41.8474	5.05045	
39.3339	5.20223	
42.1356	5.29231	
43.5701	1.97648	
40.2662	5.39586	
38.2485	8.31973	
38.9087	5.87105	
39.5402	6.7367	
42.3294	5.37177	
43.4449	4.52665	
43.6703	7.64393	
42.7837	8.27808	
39.5363	6.18059	
42.0683	7.35817	
40.3003	6.54003	
41.0528	4.70751	
42.9267	5.13281	
41.0238	5.64709	
41.0921	8.36538	
39.7177	6.49183	
39.0315	5.45352	
41.5121	7.76125	
40.891	6.31117	
43.4735	6.01611	
38.0559	7.47076	
37.4977	9.75125	
38.9316	7.44063	
37.2867	10.5064	
39.0346	6.06312	
39.1776	9.78367	
38.482	9.05929	
37.6714	10.1368	
34.4136	16.4684	
33.1825	14.9153	
32.8986	15.2886	
32.2959	16.6467	
30.34	17.7715	
32.2365	16.3345	
28.8033	15.1228	
33.1509	17.6755	
31.9755	16.3067	
28.5841	19.0988	
27.224	17.483	
7.72105	34.8698	
5.77312	35.5883	
4.33249	35.3855	
4.62381	35.0316	
5.23905	33.8182	
3.70908	40.0555	
3.96683	37.2682	
5.76536	35.6842	
4.05682	36.2262	
2.65081	36.8592	
3.4953	39.2443	
2.60292	37.5566	
2.15085	37.0569	
3.28091	36.4524	
1.16691	38.8293	
1.76784	37.4815	
0	39.4215	
1.37746	40.6056	
4.0783	37.7698	
1.28125	40.5299	
1.3739	36.812	
0	38.0895	
0	36.3	
0	34.7721	
3.21688	34.9719	
0.97266	37.5146	
2.64407	35.2599	
1.35333	36.3855	
