0	0	
0.123431	0.0201062	
0.127113	0.00575129	
0.142244	0	
0.137937	0.00847009	
0.154374	0.00409359	
0.1538	0.0116372	
0.152143	0.000344928	
0.153866	0.00673227	
0.168127	0.00131114	
0.15708	0.00611249	
0.159148	0	
0.166799	0	
0.172577	0	
0.157599	0.00467814	
0.16928	0.00255614	
0.175598	0.00210011	
0.165735	0.00195617	
0.177501	0	
0.181472	0	
0.159912	9.1552e-05	
0.166425	0.00785372	
0.178998	0	
0.159003	0.0115536	
0.169461	0.00947073	
0.157808	0.00647462	
0.154569	0.0120948	
0.17269	0.00340493	
0.175872	0.00615552	
0.173939	0.0152447	
0.158367	0.0206101	
0.152002	0.00962298	
0.153645	0.0187472	
0.151226	0.0128868	
0.148765	0.0112844	
0.157647	0.0111795	
0.146831	0.018242	
0.142866	0.0238966	
0.143113	0.0181763	
0.12523	0.018729	
0.0585694	0.0880508	
0.0612838	0.0836669	
0.0474157	0.0946471	
0.0333845	0.0942482	
0.0303463	0.0940293	
0.0353789	0.0918047	
0.0367434	0.101401	
0.0408206	0.101933	
0.0208322	0.0978638	
0.0262948	0.105147	
0.0313123	0.100031	
0.0261272	0.11191	
0.0225832	0.112417	
0.0213691	0.113992	
0.00568417	0.120129	
0.00616457	0.114354	
0.025459	0.114037	
0.0196006	0.115831	
0.0130494	0.121246	
0.00880907	0.119101	
0.0115252	0.118876	
0.0150962	0.116422	
0.0101794	0.117854	
0	0.118681	
0.00677854	0.120508	
0.00805598	0.12109	
0.00879911	0.110588	
0.0188326	0.121434	
0.00196322	0.124771	
0.00925912	0.127322	
0.00731863	0.123596	
0.0156511	0.116946	
0.0058695	0.122628	
0.00528462	0.126309	
0.0109272	0.120635	
0	0.112146	
0.0194959	0.118711	
0.0115364	0.114714	
0	0.122481	
0	0.11261	
0.0117349	0.115833	
0	0.121154	
0	0.114954	
0.00107039	0.113518	
0	0.115881	
0	0.123616	
0	0.11738	
0.00819227	0.110603	
0.000194272	0.113121	
0.00499106	0.105438	
0	0.116526	
0	0.110348	
0.00168105	0.102127	
0.0094032	0.101285	
0.000637209	0.10793	
0.00861376	0.0988126	
0.0148847	0.096788	
0.00474599	0.111592	
0	0.111854	
0.00708754	0.115767	
0.00259405	0.120005	
0	0.11788	
0	0.118425	
0	0.114903	
0.00132498	0.113618	
0	0.109746	
0	0.109819	
0	0.100912	
0.00672707	0.109162	
0.00370402	0.114031	
0.00262073	0.114558	
0.00453595	0.111211	
0.000813782	0.109769	
0	0.116326	
0	0.0998411	
0	0.100586	
0	0.10169	
0	0.102369	
0	0.101846	
0.0179202	0.0970846	
